_id,Beta,q,collisionality_elec,s-hat,temp_grad_elec,temp_grad_ion,dens_grad_elec,dens_grad_ion,impurity_density,impurity_charge,alpha_MHD,Ti_over_Te,ky,collection
69a5f5f75fbf004f2b2a791c,0.0002239661025700022,-4.857885837554932,5.4777702369873635,18.93914626285237,552.1072183420957,103.60997095796372,426.54830752185234,401.65318836539035,0.015282994,6.0,0.2587997901467342,3.5885539,-0.02328729360344135,LinearRuns
69a5f6025fbf004f2b2a793a,0.00014288478692029238,-5.228928565979004,7.454653933645371,37.292555625620395,617.1905800617535,118.07113782764031,449.7276633461152,435.81732973775297,0.013995889,6.0,0.20754756638634955,4.4187126,-0.02220494326270737,LinearRuns
69a5f60c5fbf004f2b2a7958,0.0018605253479413754,-3.547469139099121,1.276921553207476,4.039085992266461,27.97878224704116,33.50229826432205,7.976122608879125,11.332263945310503,0.060182262,6.0,0.0700823087710874,1.6398253,-0.03403659337930501,LinearRuns
69a5f6165fbf004f2b2a7976,0.0018214773819543084,-3.605257511138916,1.3114734717535288,4.218698992711971,29.6919230824785,35.697972398404126,9.192205067901416,11.134053278029015,0.060347371,6.0,0.07281230048549679,1.6344213,-0.03406644292066995,LinearRuns
69a5f6205fbf004f2b2a7994,0.0017799368461231093,-3.665842294692993,1.3485422509722425,4.418971253747087,32.297441189459796,38.154673894870584,11.233986968959226,10.37243778474012,0.060389239,6.0,0.07665919481624663,1.6289071,-0.10231338357280678,LinearRuns
69a5f62b5fbf004f2b2a79b2,0.0017340131780082203,-3.7285823822021484,1.3892373063604782,4.641348267453411,36.43283410040165,40.9189915036159,14.616812461843928,8.439314862380545,0.060197067,6.0,0.08210867934235665,1.624108,-0.10237435216913868,LinearRuns
69a5f6365fbf004f2b2a79d0,0.0016807746035742814,-3.795924663543701,1.4354405709088887,4.889917425409601,43.08846400600353,44.0125300297454,20.243554176424343,4.456183886883556,0.059580214,6.0,0.08983968731320342,1.6214827,-0.10234231992591429,LinearRuns
69a5f6415fbf004f2b2a79ee,0.0016158564172694613,-3.8662378787994385,1.490110951252789,5.16731813164786,53.77467909565377,47.48564362628902,29.39931467036625,-2.089043554569376,0.058224238,6.0,0.1011689608868091,1.6234984,-0.1020991979177492,LinearRuns
69a5f64b5fbf004f2b2a7a0c,0.0015332569717798783,-3.9405126571655273,1.5584587628401565,5.475618870739857,70.70297279454283,51.40196552785409,44.0414998912549,-10.473122413419588,0.055737495,6.0,0.11859984676864835,1.6341656,-0.1016921513807691,LinearRuns
69a5f6575fbf004f2b2a7a2a,0.0014257198808470012,-4.020464897155762,1.6491349090959697,5.784584702701213,96.82698000882526,55.71003989472034,66.72852816533108,-14.446615104420987,0.051681079,6.0,0.1467974911242994,1.6597337,-0.10080137930219288,LinearRuns
69a5f6625fbf004f2b2a7a48,0.001286321856826669,-4.103916645050049,1.7758934541627984,6.043700574509306,135.2825053663863,60.48151330858788,100.14589105960344,-3.405012637622938,0.04595688,6.0,0.19006625504680877,1.709639,-0.09905178439734869,LinearRuns
69a5f66d5fbf004f2b2a7a66,0.0011125608127714828,-4.190536975860596,1.9594951530335811,6.244485728381369,188.2576217334641,65.82195384525986,146.12602306164092,35.18188189374152,0.039023332,6.0,0.24833332220792517,1.7973319,-0.09635999971428771,LinearRuns
69a5f6775fbf004f2b2a7a84,0.0009112444743929447,-4.280478000640869,2.2316227753073443,6.535034536892118,255.50335545690336,71.5751921615492,204.23910047579446,103.54546824646819,0.031933177,6.0,0.3076107225154619,1.9409988,-0.09241469091133561,LinearRuns
